Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
3.228,0.170,237.010,14.200,23.000,0.000,18.000
0.214,0.000,240.600,0.800,0.000,0.000,0.000
0.834,0.000,241.220,3.800,0.000,0.000,6.000
0.174,0.000,241.470,0.800,0.000,0.000,1.000
0.250,0.256,241.150,1.400,0.000,0.000,0.000
1.612,0.184,241.020,6.600,1.000,0.000,18.000
3.180,0.400,234.820,13.600,0.000,0.000,28.000
0.196,0.120,242.410,1.000,0.000,2.000,0.000
0.362,0.182,235.050,1.600,0.000,2.000,0.000
2.328,0.158,235.740,9.800,0.000,0.000,17.000
0.234,0.000,242.680,1.000,0.000,0.000,1.000
1.278,0.072,242.790,5.200,0.000,0.000,0.000
2.868,0.462,240.510,12.800,19.000,0.000,19.000
1.536,0.196,238.910,6.400,0.000,0.000,0.000
0.326,0.194,242.790,1.600,0.000,0.000,1.000
0.080,0.000,238.630,0.200,0.000,0.000,1.000
1.294,0.056,239.320,5.400,0.000,0.000,18.000
0.220,0.118,236.420,1.000,0.000,0.000,0.000
0.600,0.056,242.520,2.400,0.000,0.000,0.000
3.686,0.198,238.750,15.400,38.000,1.000,18.000
0.544,0.212,243.400,2.400,0.000,1.000,1.000
1.872,0.178,240.440,7.800,0.000,0.000,18.000
1.618,0.128,238.660,6.800,0.000,0.000,18.000
3.844,0.048,239.320,16.000,0.000,0.000,0.000
0.514,0.000,243.700,2.200,0.000,2.000,1.000
0.964,0.254,241.450,4.000,0.000,0.000,11.000
1.116,0.210,244.280,4.600,0.000,2.000,1.000
1.502,0.056,240.860,6.200,0.000,0.000,18.000
0.210,0.000,242.060,0.800,0.000,0.000,0.000
0.730,0.000,242.540,3.000,0.000,0.000,0.000
0.404,0.072,241.320,1.600,0.000,0.000,0.000
0.306,0.046,242.920,1.400,0.000,0.000,1.000
2.314,0.000,241.500,9.600,0.000,0.000,0.000
1.314,0.000,241.590,5.400,0.000,0.000,18.000
2.820,0.324,237.360,11.800,0.000,1.000,17.000
0.314,0.056,243.390,1.400,0.000,0.000,1.000
1.406,0.000,241.400,5.800,0.000,0.000,18.000
1.412,0.090,242.140,5.800,0.000,0.000,18.000
0.202,0.100,238.610,1.000,0.000,0.000,0.000
0.314,0.098,246.330,1.200,0.000,0.000,0.000
1.002,0.430,240.000,4.600,0.000,2.000,9.000
3.378,0.156,232.820,14.400,0.000,2.000,16.000
0.504,0.078,244.890,2.000,0.000,0.000,1.000
0.364,0.086,244.560,1.600,0.000,0.000,0.000
1.536,0.000,241.670,6.200,0.000,2.000,18.000
0.722,0.086,245.220,3.000,0.000,0.000,0.000
0.322,0.140,245.440,1.400,0.000,0.000,0.000
0.254,0.128,242.150,1.200,0.000,0.000,1.000
1.426,0.072,239.870,6.000,0.000,0.000,18.000
0.484,0.228,242.770,2.200,0.000,1.000,1.000
0.080,0.000,240.610,0.200,0.000,0.000,1.000
2.234,0.056,233.020,9.600,0.000,0.000,16.000
1.966,0.096,241.110,8.000,0.000,0.000,28.000
0.400,0.198,241.960,1.800,0.000,0.000,0.000
0.258,0.080,240.590,1.000,0.000,0.000,1.000
0.516,0.198,241.680,2.400,0.000,0.000,0.000
1.696,0.098,244.550,7.000,0.000,0.000,20.000
0.192,0.052,240.130,1.000,0.000,0.000,1.000
0.818,0.418,240.770,3.800,0.000,1.000,1.000
0.306,0.078,233.720,1.400,0.000,1.000,0.000
0.318,0.232,239.580,1.600,0.000,0.000,1.000
0.860,0.112,242.150,5.200,0.000,0.000,1.000
0.388,0.182,241.810,1.800,0.000,1.000,0.000
3.000,0.114,241.770,12.400,0.000,0.000,18.000
0.394,0.094,235.400,1.800,0.000,0.000,0.000
1.636,0.074,241.830,6.600,0.000,0.000,19.000
0.710,0.346,237.350,3.200,0.000,5.000,1.000
0.322,0.128,242.620,1.400,0.000,0.000,0.000
1.418,0.226,241.660,5.800,0.000,1.000,18.000
0.250,0.102,238.010,1.000,0.000,0.000,0.000
0.114,0.000,240.260,0.600,0.000,0.000,0.000
0.186,0.000,239.790,1.000,0.000,0.000,1.000
0.272,0.000,244.250,1.000,0.000,0.000,1.000
0.360,0.184,242.060,1.600,0.000,1.000,0.000
0.232,0.000,243.540,1.000,0.000,0.000,0.000
0.310,0.222,242.200,1.600,0.000,0.000,1.000
0.330,0.068,243.560,1.400,0.000,0.000,1.000
0.176,0.000,241.400,0.800,0.000,0.000,0.000
3.824,0.200,237.730,16.000,0.000,0.000,18.000
1.682,0.000,240.990,7.200,0.000,22.000,0.000
1.888,0.000,238.890,7.800,0.000,0.000,18.000
0.436,0.212,241.680,2.000,0.000,0.000,0.000
0.294,0.080,244.980,1.200,0.000,0.000,0.000
3.238,0.456,239.070,13.800,0.000,4.000,18.000
1.538,0.394,239.130,6.600,0.000,0.000,17.000
0.112,0.000,241.220,0.400,0.000,0.000,0.000
0.286,0.000,242.300,1.200,0.000,0.000,1.000
0.620,0.308,240.950,3.200,0.000,0.000,5.000
0.336,0.094,241.560,1.400,0.000,0.000,1.000
1.862,0.126,239.450,7.800,0.000,0.000,17.000
1.646,0.094,242.550,6.800,0.000,1.000,19.000
0.400,0.094,240.080,1.600,0.000,0.000,1.000
1.296,0.104,239.910,5.400,0.000,0.000,18.000
0.502,0.054,243.650,2.200,0.000,0.000,0.000
0.354,0.234,242.920,1.800,0.000,0.000,1.000
0.326,0.108,243.410,1.400,0.000,0.000,1.000
1.478,0.224,238.300,6.200,0.000,1.000,18.000
1.382,0.104,241.650,5.600,0.000,0.000,18.000
0.374,0.154,242.030,1.800,0.000,0.000,0.000
1.370,0.048,234.880,5.800,1.000,0.000,17.000
0.436,0.232,242.900,2.000,0.000,0.000,1.000
0.552,0.102,239.210,2.400,1.000,0.000,0.000
0.506,0.106,245.710,2.200,0.000,0.000,0.000
0.268,0.000,240.580,1.000,0.000,0.000,0.000
1.282,0.152,241.270,5.200,0.000,0.000,1.000
1.010,0.224,239.480,4.200,0.000,0.000,0.000
1.356,0.000,242.590,5.600,1.000,0.000,18.000
0.460,0.306,240.820,2.400,0.000,2.000,0.000
1.528,0.188,238.750,6.400,0.000,1.000,18.000
0.220,0.000,242.460,0.800,0.000,0.000,0.000
1.002,0.000,237.620,4.200,0.000,0.000,0.000
0.402,0.072,243.190,1.800,0.000,0.000,1.000
2.760,0.060,236.800,11.600,0.000,0.000,17.000
1.480,0.204,238.860,6.200,0.000,1.000,18.000
0.198,0.172,240.710,1.200,0.000,1.000,1.000
0.332,0.100,241.680,1.400,0.000,0.000,1.000
0.334,0.134,245.230,1.400,0.000,0.000,0.000
0.720,0.208,242.430,3.000,0.000,2.000,0.000
0.114,0.000,238.140,0.600,0.000,0.000,0.000
0.222,0.116,236.680,1.000,0.000,0.000,0.000
0.372,0.066,239.360,1.600,0.000,0.000,0.000
1.440,0.086,239.340,6.000,0.000,0.000,19.000
1.218,0.060,240.460,5.000,0.000,0.000,19.000
1.338,0.080,239.160,5.600,0.000,1.000,17.000
0.280,0.118,239.690,1.200,0.000,0.000,0.000
4.676,0.098,236.620,19.600,0.000,36.000,17.000
0.388,0.358,242.060,2.200,0.000,1.000,1.000
0.210,0.000,250.720,0.800,0.000,0.000,0.000
0.406,0.084,246.580,1.600,0.000,0.000,0.000
1.524,0.064,244.330,6.200,0.000,0.000,19.000
0.902,0.066,246.940,3.800,0.000,0.000,0.000
1.342,0.000,240.940,8.000,0.000,0.000,0.000
1.930,0.174,239.110,9.200,26.000,0.000,0.000
0.504,0.070,246.650,2.200,0.000,0.000,0.000
0.400,0.188,238.800,1.800,0.000,2.000,1.000
0.484,0.174,240.820,2.400,0.000,0.000,1.000
0.256,0.000,241.210,1.200,0.000,0.000,0.000
3.046,0.272,238.400,12.800,0.000,8.000,18.000
1.312,0.046,246.070,5.200,0.000,0.000,19.000
0.828,0.208,241.370,3.400,0.000,0.000,12.000
1.764,0.078,243.450,7.200,0.000,0.000,18.000
0.170,0.086,234.240,0.800,0.000,0.000,0.000
0.422,0.246,245.370,2.000,0.000,0.000,0.000
0.464,0.078,244.760,1.800,0.000,0.000,0.000
0.262,0.000,241.050,1.200,0.000,0.000,0.000
0.926,0.460,244.430,4.200,0.000,1.000,1.000
1.894,0.064,238.180,8.000,2.000,0.000,18.000
0.488,0.222,243.320,2.200,0.000,0.000,1.000
0.420,0.100,241.120,2.000,0.000,0.000,1.000
1.582,0.106,241.940,6.600,0.000,0.000,0.000
1.430,0.078,238.390,6.000,0.000,0.000,18.000
1.770,0.276,238.910,7.800,0.000,1.000,5.000
0.490,0.218,243.140,2.200,0.000,0.000,0.000
1.396,0.122,239.560,5.800,0.000,0.000,18.000
2.006,0.160,236.300,8.400,0.000,0.000,29.000
0.220,0.068,239.370,1.000,0.000,0.000,0.000
0.236,0.000,241.030,1.000,0.000,0.000,1.000
3.236,0.148,239.380,13.600,0.000,1.000,18.000
0.856,0.052,242.340,3.600,0.000,0.000,0.000
1.414,0.096,243.080,5.800,0.000,0.000,18.000
1.234,0.000,238.870,5.000,2.000,0.000,18.000
0.406,0.186,241.670,1.800,0.000,1.000,0.000
0.130,0.000,244.200,0.600,0.000,0.000,1.000
0.314,0.092,238.020,1.400,0.000,0.000,0.000
1.420,0.156,242.960,5.800,0.000,0.000,18.000
1.318,0.000,242.880,5.400,0.000,0.000,18.000
0.236,0.000,245.310,1.000,0.000,0.000,1.000
0.420,0.186,240.320,1.800,0.000,1.000,1.000
0.774,0.098,237.890,3.600,0.000,0.000,0.000
1.826,0.286,244.760,7.400,0.000,1.000,19.000
0.488,0.200,242.460,2.200,0.000,2.000,1.000
0.252,0.144,241.090,1.200,0.000,0.000,0.000
0.342,0.118,244.220,1.400,0.000,0.000,0.000
0.942,0.096,243.770,3.800,0.000,1.000,0.000
1.400,0.084,242.390,5.600,0.000,0.000,18.000
1.388,0.120,243.470,5.600,0.000,0.000,0.000
1.424,0.122,240.970,5.800,0.000,0.000,18.000
0.700,0.138,244.370,3.200,0.000,0.000,9.000
1.940,0.242,242.360,8.000,0.000,0.000,19.000
0.360,0.056,240.500,1.600,0.000,0.000,1.000
1.190,0.000,236.930,5.000,0.000,0.000,18.000
0.444,0.330,244.790,2.200,0.000,2.000,0.000
0.272,0.000,236.090,1.200,0.000,0.000,0.000
0.340,0.132,242.710,1.400,0.000,0.000,1.000
1.464,0.192,238.880,6.200,0.000,1.000,17.000
1.412,0.050,239.510,6.000,0.000,0.000,16.000
0.394,0.000,247.180,1.600,0.000,0.000,0.000
0.322,0.116,243.660,1.400,0.000,1.000,0.000
1.350,0.084,239.990,5.600,0.000,0.000,18.000
0.204,0.000,241.810,0.800,0.000,0.000,0.000
0.408,0.104,238.920,2.000,0.000,0.000,1.000
0.348,0.108,240.470,1.400,0.000,0.000,1.000
1.356,0.194,242.290,6.800,0.000,0.000,0.000
1.420,0.104,234.690,6.000,1.000,0.000,0.000
1.396,0.232,240.630,5.800,0.000,1.000,1.000
0.236,0.136,242.450,1.000,0.000,0.000,1.000
0.108,0.000,237.040,0.600,0.000,0.000,0.000
2.126,0.000,239.420,9.000,0.000,0.000,18.000
1.784,0.050,237.600,7.400,0.000,0.000,18.000
1.354,0.000,244.390,5.400,0.000,0.000,19.000
0.324,0.084,237.900,2.000,0.000,0.000,0.000
0.350,0.134,248.180,1.400,0.000,0.000,1.000
0.330,0.000,241.750,1.400,0.000,0.000,0.000
1.712,0.174,244.480,7.000,2.000,0.000,18.000
0.332,0.086,245.760,1.400,0.000,0.000,0.000
1.404,0.092,243.830,5.600,0.000,0.000,18.000
3.436,0.124,237.200,14.400,0.000,0.000,18.000
0.422,0.318,244.140,2.200,0.000,1.000,0.000
3.284,0.000,238.020,13.800,0.000,0.000,17.000
1.270,0.108,236.430,5.400,0.000,0.000,17.000
0.234,0.092,241.360,1.000,0.000,0.000,1.000
0.594,0.000,242.860,2.400,0.000,0.000,0.000
0.220,0.110,240.810,1.000,0.000,0.000,0.000
2.868,0.216,241.040,11.800,38.000,0.000,1.000
2.830,0.118,237.910,11.800,0.000,0.000,17.000
0.220,0.000,249.730,0.800,0.000,0.000,0.000
0.464,0.254,242.540,2.200,0.000,1.000,1.000
1.822,0.460,236.930,7.800,1.000,3.000,18.000
1.754,0.064,239.830,7.400,0.000,0.000,0.000
0.306,0.054,240.660,1.200,0.000,1.000,1.000
1.490,0.086,240.440,6.200,1.000,0.000,18.000
1.092,0.498,242.690,5.000,0.000,2.000,12.000
1.436,0.000,239.280,6.000,0.000,0.000,18.000
1.548,0.194,243.210,6.400,0.000,0.000,19.000
2.080,0.000,244.100,8.400,0.000,0.000,19.000
0.622,0.216,244.830,2.600,0.000,1.000,1.000
0.908,0.112,241.410,4.400,0.000,0.000,7.000
0.702,0.224,239.320,3.000,0.000,1.000,0.000
1.318,0.120,241.700,5.400,0.000,0.000,19.000
2.100,0.106,243.580,8.600,0.000,0.000,18.000
1.928,0.182,236.360,8.200,0.000,2.000,18.000
0.214,0.000,239.710,0.800,0.000,0.000,0.000
0.224,0.190,240.110,1.400,0.000,1.000,1.000
0.716,0.246,242.630,3.200,0.000,1.000,1.000
0.316,0.072,242.730,1.400,0.000,2.000,0.000
0.430,0.308,243.420,2.200,0.000,0.000,0.000
0.430,0.104,244.960,1.800,0.000,0.000,0.000
0.246,0.156,240.370,1.200,0.000,1.000,1.000
0.408,0.000,242.970,1.600,0.000,0.000,1.000
3.608,0.084,239.950,15.000,38.000,0.000,17.000
0.230,0.120,241.120,1.000,0.000,0.000,1.000
0.828,0.122,244.060,3.400,0.000,1.000,1.000
1.408,0.124,239.820,5.800,0.000,0.000,19.000
0.278,0.072,243.300,1.200,0.000,0.000,0.000
0.166,0.000,242.410,0.800,0.000,0.000,1.000
0.548,0.362,240.610,2.800,0.000,0.000,0.000
0.158,0.000,242.570,0.600,0.000,0.000,1.000
2.926,0.432,235.960,12.400,0.000,0.000,18.000
0.330,0.194,238.700,1.600,0.000,0.000,0.000
0.348,0.226,243.350,1.800,0.000,2.000,1.000
2.564,0.168,239.380,10.600,0.000,0.000,0.000
0.596,0.170,238.470,2.800,0.000,0.000,0.000
0.224,0.000,245.600,1.000,0.000,0.000,0.000
1.280,0.000,239.870,5.200,0.000,0.000,18.000
0.728,0.072,238.140,3.000,0.000,0.000,0.000
1.196,0.218,237.770,5.000,0.000,2.000,0.000
0.428,0.200,238.550,2.000,0.000,0.000,0.000
0.344,0.048,238.460,1.600,0.000,0.000,0.000
1.826,0.246,243.440,7.600,0.000,1.000,18.000
1.954,0.140,238.230,8.800,0.000,0.000,21.000
0.522,0.232,229.040,2.400,0.000,0.000,0.000
0.416,0.266,244.310,2.000,0.000,1.000,0.000
0.642,0.188,232.320,2.800,0.000,0.000,1.000
0.378,0.178,238.460,1.600,0.000,0.000,0.000
0.474,0.088,248.770,2.000,0.000,1.000,0.000
0.362,0.092,241.260,1.400,0.000,0.000,0.000
1.742,0.122,238.610,7.200,0.000,0.000,17.000
2.174,0.074,240.070,9.000,0.000,0.000,19.000
3.138,0.000,238.290,13.200,0.000,0.000,18.000
1.934,0.578,237.250,8.600,1.000,0.000,1.000
0.322,0.122,244.740,1.400,0.000,1.000,0.000
1.862,0.312,244.060,7.800,0.000,2.000,18.000
1.876,0.444,243.920,8.000,4.000,2.000,19.000
1.544,0.220,237.170,6.600,0.000,0.000,0.000
2.328,0.000,242.910,9.400,0.000,0.000,0.000
1.214,0.060,240.760,5.000,0.000,0.000,0.000
0.266,0.118,240.580,1.200,0.000,0.000,1.000
1.222,0.000,237.880,5.000,0.000,0.000,18.000
0.658,0.124,241.530,2.800,0.000,0.000,0.000
0.294,0.100,238.300,1.200,0.000,1.000,0.000
1.624,0.184,245.070,6.600,0.000,3.000,0.000
2.416,0.000,238.350,10.000,0.000,16.000,1.000
0.250,0.000,246.780,1.000,0.000,0.000,1.000
0.366,0.108,242.740,1.600,0.000,1.000,0.000
0.342,0.098,242.720,1.400,0.000,0.000,0.000
0.380,0.094,244.720,1.600,0.000,0.000,1.000
0.514,0.100,241.140,2.400,0.000,2.000,0.000
0.286,0.000,244.550,1.200,0.000,0.000,0.000
0.286,0.000,244.720,1.200,0.000,0.000,1.000
2.678,0.274,243.260,11.000,0.000,1.000,19.000
0.208,0.078,239.750,0.800,0.000,0.000,1.000
0.350,0.138,245.020,1.400,0.000,0.000,1.000
0.394,0.060,243.510,1.600,0.000,0.000,0.000
0.220,0.000,241.600,1.000,0.000,0.000,0.000
1.470,0.184,232.390,6.400,0.000,2.000,17.000
1.302,0.048,240.480,5.400,0.000,0.000,19.000
0.394,0.148,247.710,1.600,0.000,0.000,1.000
4.776,0.420,234.460,20.400,37.000,0.000,0.000
0.818,0.112,241.570,3.400,0.000,0.000,12.000
1.246,0.106,239.530,5.200,0.000,0.000,0.000
0.254,0.124,242.470,1.200,0.000,0.000,0.000
0.200,0.120,234.570,1.000,0.000,0.000,0.000
0.386,0.196,245.770,1.600,0.000,0.000,0.000
1.464,0.078,240.620,6.200,0.000,0.000,17.000
1.574,0.060,243.370,6.400,0.000,0.000,0.000
0.362,0.216,240.870,1.800,0.000,1.000,1.000
1.316,0.200,235.640,5.600,0.000,1.000,17.000
4.294,0.366,236.860,18.200,37.000,1.000,29.000
5.602,0.380,234.260,24.000,33.000,35.000,1.000
1.362,0.200,241.420,5.600,0.000,2.000,19.000
0.412,0.078,243.370,1.600,0.000,1.000,0.000
0.400,0.108,240.030,1.800,0.000,0.000,0.000
0.362,0.000,240.080,1.600,0.000,0.000,0.000
0.286,0.128,242.690,1.200,0.000,0.000,0.000
0.196,0.118,234.470,1.000,0.000,0.000,0.000
0.860,0.280,238.910,4.800,0.000,0.000,0.000
1.578,0.000,243.650,6.400,0.000,0.000,19.000
0.460,0.252,237.890,2.200,0.000,1.000,1.000
1.458,0.046,245.620,5.800,1.000,0.000,19.000
1.298,0.000,238.980,5.400,0.000,0.000,18.000
3.004,0.172,238.870,13.000,0.000,4.000,0.000
0.328,0.000,242.760,1.600,0.000,0.000,0.000
0.222,0.080,241.220,1.000,0.000,0.000,0.000
1.878,0.458,243.830,7.800,0.000,1.000,18.000
1.450,0.000,246.890,5.800,2.000,0.000,19.000
0.280,0.270,241.880,1.600,0.000,2.000,1.000
3.678,0.264,241.080,15.400,0.000,31.000,0.000
0.364,0.234,242.650,1.800,0.000,1.000,0.000
0.324,0.140,245.140,1.400,0.000,0.000,0.000
0.498,0.170,243.610,2.200,0.000,0.000,1.000
2.248,0.056,238.250,9.400,0.000,0.000,18.000
0.276,0.100,243.500,1.200,0.000,0.000,1.000
2.440,0.062,244.730,10.000,0.000,0.000,19.000
1.854,0.050,238.810,7.800,0.000,0.000,17.000
0.566,0.048,242.550,2.400,0.000,0.000,0.000
1.834,0.180,240.320,7.600,0.000,1.000,1.000
0.478,0.184,241.180,2.000,0.000,1.000,1.000
1.270,0.000,243.100,5.200,0.000,0.000,0.000
0.444,0.000,242.930,1.800,0.000,3.000,0.000
1.316,0.000,240.850,5.400,1.000,0.000,18.000
0.210,0.000,238.430,0.800,0.000,0.000,0.000
0.228,0.076,241.010,1.000,0.000,0.000,1.000
0.340,0.238,240.880,1.600,0.000,2.000,0.000
0.292,0.162,242.990,1.400,0.000,1.000,0.000
3.354,0.234,237.140,14.600,30.000,0.000,18.000
0.404,0.000,243.590,1.600,0.000,0.000,1.000
2.646,0.748,242.810,11.400,0.000,0.000,1.000
0.144,0.000,239.750,0.600,0.000,0.000,1.000
0.454,0.000,236.490,1.800,0.000,0.000,0.000
0.214,0.000,237.890,0.800,0.000,0.000,0.000
0.266,0.052,242.000,1.200,0.000,0.000,0.000
0.660,0.146,241.330,2.800,0.000,0.000,0.000
1.878,0.088,241.170,7.800,0.000,0.000,0.000
0.226,0.170,236.750,1.200,0.000,0.000,0.000
2.104,0.000,237.290,8.800,0.000,3.000,18.000
0.366,0.110,246.350,1.600,0.000,0.000,1.000
0.196,0.124,236.770,1.000,0.000,0.000,0.000
0.682,0.000,243.420,2.800,0.000,0.000,0.000
0.300,0.110,245.850,1.400,0.000,0.000,0.000
0.242,0.248,239.170,1.400,0.000,0.000,1.000
0.178,0.000,241.060,0.800,0.000,0.000,0.000
1.386,0.194,237.410,5.800,0.000,1.000,18.000
0.606,0.220,245.030,2.800,0.000,1.000,0.000
0.324,0.128,241.960,1.400,0.000,0.000,0.000
2.878,0.192,244.170,11.800,39.000,2.000,0.000
0.404,0.212,243.150,1.800,0.000,1.000,0.000
0.236,0.000,248.060,1.000,0.000,0.000,0.000
0.414,0.244,243.750,2.000,0.000,1.000,0.000
1.276,0.064,243.710,5.200,0.000,0.000,0.000
0.366,0.090,245.340,1.600,0.000,0.000,0.000
0.346,0.142,243.580,1.400,0.000,0.000,1.000
0.892,0.090,240.620,3.600,0.000,0.000,1.000
0.538,0.062,242.740,2.400,0.000,0.000,0.000
0.262,0.216,236.220,1.400,0.000,0.000,0.000
1.566,0.060,240.430,6.400,0.000,0.000,17.000
0.634,0.388,239.620,3.000,1.000,0.000,1.000
1.476,0.150,242.130,6.000,0.000,0.000,17.000
1.276,0.000,240.770,5.400,0.000,0.000,0.000
1.568,0.230,238.820,6.600,0.000,1.000,18.000
0.148,0.000,242.790,0.600,0.000,0.000,0.000
0.588,0.054,241.500,2.400,0.000,0.000,0.000
1.376,0.084,245.400,5.600,0.000,0.000,0.000
0.374,0.086,243.840,1.600,0.000,0.000,1.000
1.106,0.160,244.550,4.600,0.000,0.000,1.000
0.476,0.078,244.960,2.000,0.000,1.000,0.000
0.628,0.072,241.150,2.600,0.000,0.000,0.000
1.548,0.000,237.820,6.400,0.000,0.000,18.000
4.382,0.578,238.590,18.400,1.000,38.000,0.000
1.874,0.246,238.770,8.000,0.000,6.000,18.000
1.340,0.000,241.420,5.600,0.000,0.000,18.000
2.644,0.056,240.310,11.000,0.000,0.000,17.000
1.606,0.122,241.340,6.600,0.000,0.000,18.000
0.326,0.102,243.570,1.400,0.000,0.000,0.000
0.220,0.000,242.720,1.000,0.000,0.000,0.000
1.330,0.106,238.160,5.600,0.000,0.000,17.000
0.298,0.200,235.050,1.400,0.000,1.000,0.000
0.312,0.100,244.150,1.400,0.000,0.000,0.000
1.598,0.000,242.920,6.400,0.000,0.000,18.000
0.474,0.246,246.190,2.000,0.000,1.000,1.000
0.946,0.048,242.920,3.800,0.000,0.000,0.000
0.294,0.136,241.260,1.400,0.000,0.000,1.000
0.176,0.150,240.090,0.800,0.000,0.000,1.000
0.416,0.180,236.410,2.000,0.000,0.000,0.000
1.872,0.072,241.780,7.800,1.000,0.000,0.000
1.700,0.202,241.780,7.000,1.000,0.000,19.000
0.620,0.270,244.160,2.800,0.000,2.000,1.000
0.674,0.064,238.040,2.800,0.000,1.000,0.000
0.228,0.000,240.940,1.000,0.000,0.000,1.000
1.268,0.064,238.450,5.200,0.000,0.000,18.000
1.420,0.066,237.910,6.000,0.000,0.000,17.000
2.188,0.334,239.580,9.200,0.000,0.000,18.000
0.178,0.096,237.600,0.800,0.000,0.000,0.000
1.764,0.148,240.400,7.400,0.000,0.000,18.000
0.414,0.208,243.120,1.800,0.000,0.000,0.000
0.310,0.062,232.010,1.400,0.000,2.000,1.000
2.738,0.098,238.990,11.400,0.000,2.000,17.000
1.508,0.220,242.600,6.200,0.000,0.000,18.000
0.976,0.154,241.190,4.200,0.000,0.000,0.000
0.080,0.000,239.280,0.200,0.000,0.000,0.000
2.316,0.160,237.980,9.800,0.000,0.000,0.000
0.364,0.104,241.190,1.600,0.000,0.000,0.000
0.264,0.000,245.180,1.000,0.000,0.000,0.000
0.996,0.558,234.880,4.800,0.000,0.000,0.000
0.276,0.000,238.010,1.000,0.000,0.000,0.000
1.792,0.000,239.440,7.400,1.000,0.000,18.000
1.950,0.524,241.670,8.200,1.000,2.000,18.000
0.550,0.086,238.450,2.200,2.000,0.000,1.000
1.308,0.062,236.240,5.400,0.000,0.000,17.000
5.076,0.204,234.260,22.000,0.000,59.000,17.000
0.248,0.078,243.290,1.000,0.000,0.000,0.000
1.362,0.088,242.140,5.600,0.000,0.000,0.000
1.312,0.050,242.010,5.400,0.000,0.000,19.000
1.358,0.000,242.500,5.600,0.000,0.000,18.000
0.266,0.178,240.070,1.400,0.000,0.000,0.000
0.400,0.084,244.750,1.800,0.000,0.000,0.000
0.916,0.132,243.100,3.800,0.000,0.000,11.000
0.602,0.244,243.380,2.600,0.000,1.000,0.000
4.254,0.000,237.940,17.800,0.000,37.000,18.000
0.128,0.000,241.780,0.600,0.000,0.000,0.000
3.252,0.206,239.500,13.600,0.000,1.000,0.000
2.524,0.496,238.020,11.400,29.000,0.000,0.000
1.000,0.160,240.140,5.200,0.000,0.000,0.000
1.542,0.064,238.820,6.400,0.000,0.000,18.000
0.326,0.112,241.570,1.400,0.000,1.000,0.000
1.570,0.206,240.070,6.600,0.000,2.000,18.000
4.230,0.064,238.280,17.800,31.000,1.000,0.000
1.154,0.000,242.080,5.400,0.000,0.000,0.000
4.010,0.400,232.300,17.600,0.000,1.000,16.000
1.978,0.136,236.300,8.400,0.000,0.000,18.000
0.570,0.282,242.970,2.600,0.000,0.000,0.000
0.498,0.336,242.200,2.400,0.000,1.000,0.000
0.200,0.080,240.270,0.800,0.000,2.000,0.000
0.116,0.000,227.880,0.600,0.000,0.000,0.000
0.342,0.250,242.700,1.600,0.000,0.000,0.000
0.322,0.100,243.550,1.400,0.000,0.000,1.000
1.464,0.070,247.670,5.800,0.000,0.000,19.000
0.378,0.174,241.400,1.600,0.000,0.000,0.000
0.332,0.238,243.290,1.600,0.000,0.000,1.000
0.256,0.000,247.000,1.000,0.000,0.000,1.000
0.496,0.212,240.460,2.400,0.000,1.000,0.000
0.406,0.214,241.110,1.800,0.000,1.000,0.000
0.252,0.000,241.810,1.000,0.000,0.000,1.000
1.386,0.256,240.660,5.800,0.000,1.000,11.000
1.368,0.000,244.330,5.600,0.000,0.000,0.000
1.620,0.308,239.630,6.800,0.000,1.000,18.000
0.400,0.096,239.390,2.000,0.000,0.000,0.000
1.320,0.220,239.540,5.600,0.000,0.000,17.000
0.180,0.156,241.950,0.800,0.000,0.000,1.000
0.514,0.186,243.240,2.200,0.000,0.000,0.000
1.352,0.200,237.630,5.600,2.000,1.000,18.000
1.528,0.000,238.550,6.400,0.000,0.000,17.000
0.350,0.192,242.160,1.600,0.000,1.000,1.000
1.070,0.000,239.770,4.600,0.000,0.000,17.000
1.486,0.144,241.410,6.200,2.000,0.000,18.000
1.914,0.152,238.360,8.000,0.000,0.000,29.000
0.274,0.000,243.450,1.000,0.000,0.000,1.000
3.498,0.102,236.360,14.800,37.000,0.000,17.000
1.330,0.074,236.820,5.600,0.000,1.000,0.000
0.204,0.060,239.720,0.800,0.000,0.000,0.000
1.296,0.100,243.180,5.200,0.000,1.000,18.000
0.416,0.092,245.050,1.800,0.000,2.000,0.000
1.584,0.138,241.730,6.600,0.000,0.000,0.000
1.304,0.000,243.050,5.200,0.000,0.000,19.000
0.494,0.000,245.170,2.000,0.000,0.000,1.000
1.538,0.000,237.620,6.400,0.000,0.000,17.000
1.246,0.048,232.010,5.400,0.000,0.000,17.000
1.928,0.494,239.150,8.200,2.000,1.000,18.000
5.122,0.308,241.910,21.200,1.000,37.000,18.000
0.436,0.340,240.510,2.200,0.000,2.000,1.000
4.030,0.202,237.350,17.000,0.000,0.000,17.000
0.352,0.068,238.160,1.400,0.000,2.000,0.000
0.192,0.120,241.240,1.000,0.000,2.000,0.000
