Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
34152.91139,20731.91489,16030.84337,14.61,67.79,0.085
25835.01639,15689.16409,15257.00405,18.45,85.3,4.915
38818.98305,25772.64438,25957.62814,12.23,88.0,0.077
37128.51711,29773.55017,16370.70828,15.94,61.15,0.081
39493.50993,24024.94802,22549.66154,29.07,27.48,4.923
37684.9085,20364.56212,23831.27273,19.66,43.48,0.084
39773.16456,25345.89666,24676.62651,12.2,64.87,0.089
34675.9322,20655.31915,16718.47236,17.44,54.44,0.082
21905.3606,11305.90631,12596.36364,14.03,88.3,0.084
34204.59574,19928.04878,17779.35484,19.2,59.71,0.087
44810.63123,29081.01266,36759.16318,28.35,42.86,4.92
34138.38536,21292.05703,18833.45455,24.79,36.8,0.073
28456.85106,16624.39024,13116.77419,10.67,84.1,0.086
31948.47458,19418.84498,20174.47236,13.6,76.4,0.074
34849.89059,24176.76349,12891.42857,20.91,85.1,0.077
31292.30769,26386.36364,10583.13253,19.44,62.36,4.921
32870.88608,20629.78723,14943.61446,7.44,67.45,4.917
23945.31646,15738.60182,13786.98795,11.52,52.92,4.923
32042.58555,26120.89598,10095.55822,13.03,77.6,0.087
48963.19645,33175.50158,35462.82132,25.82,58.93,4.906
36484.24779,22973.38877,14079.34627,21.68,91.8,4.921
29096.19256,15759.3361,10452.03647,16.28,86.1,0.085
36449.62025,15238.90578,17441.92771,12.68,65.14,0.084
24357.9661,14392.70517,14298.69347,12.96,62.87,0.084
24738.46154,18777.27273,11722.40964,15.47,85.1,0.071
29656.64817,20569.79937,22323.76176,23.06,53.88,4.904
31149.88159,17879.0224,20462.54545,16.4,79.1,0.086
24078.58407,12401.6632,12396.64964,14.96,71.8,4.914
35037.95745,19503.65854,15532.25806,24.48,42.61,4.916
38867.69231,32939.2562,16059.75904,14.85,80.4,0.07
39147.8337,30260.16598,17315.0152,19.86,77.4,4.917
45412.72131,27351.08359,26794.49393,24.78,55.37,4.922
29347.9646,17947.60915,11861.24617,20.12,72.7,0.289
32321.72228,19627.69857,17652.36364,13.67,87.0,0.07
24012.1519,14534.95441,15325.3012,14.9,85.4,0.074
35642.7541,21763.46749,18504.2915,22.13,68.74,4.923
47049.44262,28978.32817,26194.0081,18.99,71.8,4.922
38561.41593,23676.92308,13944.02451,24.11,65.76,4.932
25428.44639,17940.24896,7925.106383,17.16,89.7,4.998
26130.26549,14310.18711,11731.80797,20.09,75.4,4.915
32347.54967,19085.23909,18875.07692,24.36,47.54,0.079
31219.95624,17940.24896,12360.36474,21.51,73.4,4.921
38325.4162,24873.07286,22311.72414,25.81,58.35,4.912
32493.77483,22045.32225,21114.09231,25.74,62.94,4.921
29026.8709,20700.0,10125.22796,20.07,89.7,0.066
38299.84462,26081.94298,28571.28527,27.85,41.71,4.91
25098.47147,14436.65988,16477.09091,16.24,76.8,0.082
34273.27434,23022.03742,15120.73544,24.79,73.4,0.35
28948.80517,13718.12627,15959.27273,14.62,88.9,0.071
36579.82301,25566.73597,11131.68539,22.33,68.92,4.919
36963.17881,22868.60707,20233.84615,22.62,69.67,0.074
25482.88482,14993.89002,12264.72727,14.05,89.7,0.082
37001.3245,22696.4657,19903.01538,24.89,56.21,0.073
39976.68874,21323.07692,24280.61538,21.83,68.38,0.079
40569.32297,25583.94931,23834.48276,24.73,86.7,4.912
25573.39168,16401.65975,11549.17933,18.94,92.5,0.066
33738.89362,20301.21951,16867.74194,17.37,59.17,0.083
39963.4981,33650.81313,15454.5018,19.46,30.47,0.086
25638.12766,14571.95122,15480.0,11.24,87.5,0.066
29988.87417,19792.51559,22998.64615,22.53,76.6,4.923
42169.83389,30011.39241,27094.8954,28.58,40.09,4.905
29539.93355,19537.97468,23389.45607,23.63,54.26,4.923
39650.97345,25372.14137,15067.78345,26.03,45.35,0.308
24242.84177,13912.42363,15470.54545,14.33,86.6,0.072
24606.25971,16308.34213,16509.59248,25.06,93.1,4.911
27991.89873,17405.47112,12682.40964,8.05,84.7,0.085
23824.34043,14469.5122,14249.03226,13.27,86.5,0.084
29996.64155,15785.74338,18885.81818,20.14,59.41,0.075
42865.99562,27660.99585,17828.57143,20.06,88.1,4.915
37307.65864,24815.3527,16626.38298,21.07,65.2,4.917
25017.86868,12585.33605,16599.27273,13.43,90.5,0.066
27213.45133,16465.69647,10537.44637,20.29,69.42,0.277
24827.80328,14875.5418,15204.53441,17.23,88.0,4.913
36257.3617,21764.63415,21019.35484,9.68,82.0,0.074
35981.61702,19862.19512,19010.32258,15.0,70.6,0.072
35228.00875,24475.51867,12512.09726,19.77,90.0,0.072
35058.64595,21828.0887,21107.96238,26.5,75.0,4.918
29527.17608,20221.51899,20834.81172,23.63,47.25,4.91
24206.0177,13187.52599,10572.7477,20.45,78.7,4.922
28904.61538,25493.80165,12318.07229,17.26,74.6,0.068
31061.9469,18654.88565,16338.63126,25.47,49.58,0.314
32953.84615,27606.19835,14330.60241,12.49,54.15,0.086
33010.63291,20618.84498,16100.24096,16.6,73.4,0.072
33419.16039,20888.79837,18176.0,21.0,43.18,0.085
24882.12928,20019.63793,7272.028812,16.06,68.29,0.075
22255.65957,13335.36585,13592.90323,10.45,86.0,0.085
39313.27434,23646.98545,15591.41982,22.85,76.5,4.917
48004.26193,32772.54488,38219.43574,27.48,77.5,4.904
32190.76923,26750.82645,13069.87952,21.65,63.64,0.074
30030.76923,25036.36364,13370.60241,17.24,52.65,0.076
22486.03279,12620.43344,11444.21053,21.61,68.39,0.082
38833.75415,26718.98734,32704.26778,30.73,57.49,4.903
24480.0,22131.81818,9698.313253,8.73,89.8,0.08
34858.98305,19717.93313,17141.06533,13.96,75.3,0.072
35626.21277,24358.53659,21617.41935,14.98,75.5,0.076
25998.98734,16993.31307,17945.06024,5.641,77.7,0.08
28736.21262,18436.70886,21244.51883,24.13,85.7,4.913
24095.36424,15833.26403,11732.67692,20.19,86.3,0.072
20763.4981,15332.31052,9767.106843,13.24,81.5,0.082
31018.21277,17473.17073,16554.19355,13.28,68.71,0.076
35105.3617,20674.39024,15718.06452,14.75,64.49,0.075
36866.54867,23306.44491,14720.65373,26.94,36.25,0.273
35386.49007,22269.85447,18751.01538,25.35,53.28,0.07
27646.72566,15455.30146,11567.06844,21.92,79.1,4.918
34310.67703,23652.79831,24821.5674,21.7,54.58,4.917
36901.77049,21900.92879,21745.74899,18.15,87.3,0.07
22226.22517,11769.23077,12134.4,20.0,81.6,0.068
28800.0,19377.13098,8284.044944,19.65,83.5,4.912
28073.89831,15133.1307,18507.25628,14.45,52.5,0.084
35013.2459,22747.98762,17396.59919,21.16,67.57,4.921
31184.79087,26327.0942,9605.762305,14.14,42.42,0.077
26557.16814,15829.52183,14655.93463,21.02,58.89,4.921
45037.35099,27808.31601,28392.36923,21.52,83.0,0.068
31517.34219,20901.26582,24082.3431,20.82,72.0,4.921
38527.15232,23313.92931,21368.12308,29.99,26.12,4.921
35350.96346,23118.98734,27817.90795,24.37,87.2,4.916
31778.04255,18391.46341,17250.96774,19.87,58.95,4.921
35033.84615,28617.7686,16852.04819,20.74,75.0,0.074
21733.67089,13798.17629,13867.95181,9.16,60.0,0.083
31355.13308,25605.40043,9772.869148,16.87,56.98,0.087
40123.91489,23330.4878,24630.96774,14.51,54.17,4.797
32036.92308,25742.97521,9808.192771,18.52,61.28,4.925
38306.23751,26534.3189,26266.0815,28.24,37.79,4.91
36229.38053,22906.02911,13508.64147,32.69,26.51,4.921
23607.70764,15356.96203,16285.85774,21.54,69.51,4.916
33284.05063,21063.82979,20645.78313,10.78,78.2,0.088
30289.54495,19246.8849,17141.5674,19.05,78.2,4.911
21885.56962,13918.54103,14186.0241,9.06,60.67,0.088
32464.32723,18296.94501,21358.54545,13.78,66.37,0.083
24230.44133,13410.1833,15930.18182,15.75,86.3,0.083
28167.30038,24117.82755,12227.61104,13.23,55.51,0.077
31059.93443,21050.1548,14691.49798,19.38,73.1,4.92
36599.60656,23290.40248,18650.04049,21.5,67.6,4.921
21840.0,17297.10744,9195.180723,16.9,68.29,4.92
20937.72152,12696.65653,14035.66265,12.45,66.28,0.083
33520.91255,28197.60663,14284.7539,12.52,78.9,0.074
32851.52542,20378.1155,15965.90955,11.29,75.6,4.914
39113.84615,33017.35537,17592.28916,19.33,64.88,0.081
30279.86711,19503.79747,24238.99582,22.15,78.0,4.922
21363.03797,13375.07599,13948.91566,7.44,81.1,0.076
24657.70213,14484.14634,14823.87097,10.94,83.1,0.073
34941.53846,29450.82645,14851.08434,13.07,85.1,0.071
36443.5443,22417.02128,19020.72289,14.52,56.79,0.083
37467.90097,18718.5336,24960.0,18.94,63.36,0.082
25354.17219,15496.4657,15690.83077,20.68,89.6,0.066
33233.22259,22450.63291,21702.42678,25.23,77.4,4.917
20979.66777,12508.86076,14544.60251,20.43,82.9,4.916
21025.09506,17073.94906,9421.368547,12.12,48.83,0.077
28314.13984,17239.70433,16840.62696,24.29,89.3,4.916
27162.47788,18011.22661,9966.741573,19.64,85.0,4.918
37756.44839,26393.6642,27457.80564,31.54,18.07,4.903
32035.40426,19595.12195,19242.58065,12.34,79.8,0.075
25446.07595,15745.89666,14625.54217,9.53,76.6,0.075
34811.80328,21481.11455,18346.88259,20.88,71.1,4.925
43723.91819,23326.68024,27531.63636,18.63,72.3,0.072
39185.08475,24083.89058,24035.69849,13.61,64.44,4.917
32208.84956,20350.10395,13037.9571,19.58,74.5,0.288
21990.50847,12981.15502,14177.12563,11.44,65.58,4.915
40808.13559,24255.31915,24701.42714,13.8,71.1,0.074
25735.38462,21075.61983,11375.42169,17.3,65.65,4.92
24298.80795,13468.19127,13363.2,21.88,72.9,0.067
28952.58278,18654.88565,13351.38462,20.78,85.3,0.074
32684.06557,19255.72755,18376.03239,25.04,40.84,0.074
29651.71103,25424.97699,13120.76831,10.23,73.1,0.085
28529.23077,23362.80992,12572.53012,16.1,55.7,0.082
31540.25316,19969.60486,17840.96386,13.81,45.68,0.081
25831.17871,20133.78337,7629.291717,5.565,86.0,4.913
29234.71698,20235.26927,18724.51411,25.58,42.11,4.904
30333.07985,26489.10709,13351.2605,13.25,54.21,0.076
29259.54098,19378.32817,13508.01619,19.08,63.39,0.082
18088.85106,9969.512195,9847.741935,15.25,61.95,0.081
29551.85841,17595.842,14455.89377,21.63,88.8,4.912
26882.12389,18733.47193,7695.689479,16.89,85.7,4.917
35877.1116,23142.32365,13177.38602,25.6,43.59,0.092
36977.54153,23908.86076,26287.53138,25.87,75.1,4.919
24540.75949,16500.91185,16279.51807,8.9,77.8,0.083
25185.27449,13824.43992,16110.54545,12.75,71.5,0.084
31796.92308,24273.96694,10317.10843,14.57,57.32,4.927
31282.12928,25701.13532,9686.434574,11.94,69.85,0.084
19783.29114,13272.94833,14070.36145,16.54,56.94,0.081
38458.98305,24269.90881,24145.68844,11.71,88.9,0.068
41400.7947,26543.45114,31287.13846,23.88,74.2,4.926
27631.93916,22766.49279,8994.957983,12.5,44.83,0.073
38042.7907,25712.65823,31366.69456,32.74,37.52,4.92
33775.65957,19569.5122,17489.03226,25.57,43.19,0.084
25417.74834,14123.07692,17474.95385,20.54,88.7,4.914
27511.49502,18732.91139,19659.91632,25.33,82.7,4.912
21335.36122,16238.10985,7969.267707,11.36,86.0,0.08
27931.13924,17069.90881,13318.55422,12.01,76.4,0.082
37594.22951,23687.9257,23045.82996,19.02,86.7,0.07
32660.42553,16942.68293,19010.32258,17.78,74.3,4.913
25907.74468,12812.19512,15880.64516,14.74,75.8,4.912
45033.87309,26342.73859,19865.28875,20.83,72.1,0.067
19746.83544,13265.6535,13665.54217,6.091,84.9,0.083
19772.30769,13685.95041,7286.746988,15.39,87.1,0.074
35831.60656,20756.65635,17950.44534,21.51,61.03,4.921
39495.05703,34133.16968,16756.78271,15.56,60.31,0.079
32538.72982,18168.63544,18658.90909,16.57,64.99,0.074
37022.19269,26039.24051,24443.84937,34.23,37.35,0.069
30400.0,25907.33354,12815.36615,13.23,85.0,0.082
23453.16456,13816.41337,14827.95181,14.87,85.7,0.076
39669.36877,27459.49367,28239.66527,36.65,21.71,4.917
38993.22259,26962.02532,28076.98745,30.63,34.88,4.919
40587.90698,25401.26582,29396.48536,33.08,28.55,4.918
38900.77691,26663.56917,27072.60188,28.78,45.52,0.072
37580.17699,22269.85447,17091.72625,22.39,85.0,4.915
32726.15385,27502.06612,15712.77108,16.35,85.3,0.082
33568.21192,20608.31601,20629.66154,19.64,85.4,0.067
43835.52207,24914.05295,27333.81818,21.17,52.09,0.064
47636.41196,31135.44304,45170.20921,26.05,56.92,4.906
34772.65823,21377.5076,21351.3253,17.18,70.3,4.915
34509.02655,19755.09356,18050.74566,21.66,58.82,4.924
39154.37262,32995.39736,16313.08523,13.49,82.5,0.074
34363.91489,21347.56098,16664.51613,14.12,78.4,0.076
22073.84615,16787.60331,10010.60241,13.28,71.0,0.081
27568.90365,18056.96203,21557.82427,24.04,84.1,4.915
42762.08657,29556.49419,34842.88401,28.11,73.5,4.904
28793.79978,18113.64562,14219.63636,20.45,51.32,0.084
28187.23404,16492.68293,16780.64516,10.91,80.4,0.072
36543.78738,23889.87342,32457.23849,25.84,83.7,4.914
28942.60495,14773.93075,18164.36364,19.96,61.64,0.073
37154.43038,22665.04559,23282.89157,15.97,57.81,4.922
27640.67797,17000.6079,17187.37688,10.36,90.6,0.077
21775.15608,12816.29328,11386.18182,12.83,75.4,0.081
26422.46809,13920.73171,14969.03226,15.85,78.8,4.908
38856.02664,23892.29145,21631.59875,25.31,86.8,4.922
30939.07427,18909.16497,15522.90909,13.92,70.1,0.102
28315.21595,18410.12658,22063.93305,25.9,39.88,4.914
34717.54923,21532.78008,13200.72948,24.69,63.09,4.925
31114.17219,17483.57588,14851.93846,20.2,52.85,0.079
40613.42193,28758.22785,29697.74059,29.35,63.01,4.909
22304.81013,15734.95441,16383.61446,16.22,57.94,0.081
27022.77469,15943.40021,15077.11599,22.49,69.39,4.92
24824.0708,13531.80873,12702.59448,19.85,76.7,0.339
47313.82908,32035.05808,37190.21944,26.48,82.3,4.904
34836.92308,28476.44628,16614.93976,16.28,67.11,0.079
41372.49169,28283.5443,32077.6569,29.04,55.92,0.064
34267.54967,22288.56549,22449.23077,19.62,86.0,0.076
34471.86885,22075.5418,18650.04049,21.87,70.1,4.92
35074.7234,19379.26829,15509.03226,24.54,43.58,4.92
32678.27243,20020.25316,25618.74477,27.3,79.5,4.916
43947.57447,25906.09756,25827.09677,15.18,77.2,0.072
26478.98734,17241.33739,12427.95181,11.88,82.1,0.078
44793.19149,26689.02439,25484.51613,14.02,71.2,0.081
34522.18818,22402.90456,13025.6535,22.63,73.2,0.066
35439.29204,24833.26403,11219.93871,22.71,65.76,4.922
28428.18381,19124.06639,9127.294833,19.09,79.7,0.101
21111.86441,13382.37082,10917.94975,12.06,82.2,4.921
22516.92308,17821.4876,10617.83133,14.99,86.6,0.081
27842.10066,16274.6888,12640.48632,18.46,80.3,0.083
25253.23194,21017.49003,11484.27371,7.56,79.6,0.081
31187.69231,26386.36364,8264.096386,15.0,75.7,0.083
35847.45763,23358.05471,17864.68342,13.47,83.5,0.074
24452.83019,14643.29461,12296.42633,24.36,91.0,4.916
24400.67797,14808.51064,11294.23116,11.98,65.51,0.086
44630.46358,27224.53222,27139.93846,20.91,75.5,0.067
23235.25424,14071.73252,14327.63819,15.6,59.95,0.081
39621.2459,24334.36533,23302.34818,22.68,60.44,0.08
31003.07692,25783.8843,11253.9759,22.42,50.07,0.084
24534.68354,16034.04255,14342.16867,10.15,80.8,0.08
23629.36709,15720.36474,15643.37349,10.94,78.1,0.074
27427.11864,17401.82371,12272.56281,14.36,59.95,0.079
33126.12766,20586.58537,16403.22581,15.23,74.5,0.073
31135.47541,18951.08359,18865.74899,19.72,67.28,0.081
38812.30769,31920.24793,18344.09639,19.35,74.5,0.073
31714.06844,25730.59221,10723.64946,14.54,64.5,0.083
34865.16556,18841.99584,22845.04615,27.63,55.14,0.069
28934.25083,16927.9831,17562.88401,22.3,90.4,4.916
43590.50847,25721.58055,25251.37688,14.9,67.42,0.082
31440.30418,25513.34765,11294.11765,16.47,67.58,0.076
35744.81013,22121.58055,16788.43373,14.34,57.5,0.083
29627.37643,24942.62044,12458.10324,16.03,71.1,0.075
32986.19469,20177.96258,15497.28294,21.81,87.4,4.915
45082.7081,30860.40127,34674.35737,21.49,51.45,4.905
34400.68085,20217.07317,17100.0,15.28,64.22,4.915
38414.91676,25485.11088,27313.35423,28.75,34.55,4.903
46418.82353,31164.51954,36209.15361,26.39,82.6,4.905
32902.58206,21342.32365,12313.67781,22.1,73.4,4.923
24356.92308,19580.57851,11138.31325,17.32,54.52,0.078
28541.90164,16305.88235,15175.38462,22.66,67.07,0.067
37506.83544,23923.40426,19257.83133,13.99,49.72,0.082
23138.04255,13840.2439,13877.41935,11.45,84.4,0.079
27355.20533,19543.40021,20831.09718,21.06,81.7,4.911
29542.20532,25089.90488,9467.466987,17.03,45.73,0.085
42901.01695,25615.80547,25743.43719,12.57,74.9,4.915
40418.04255,22953.65854,24120.0,17.29,86.5,0.067
24966.29508,15165.32508,14324.21053,15.75,89.3,4.913
45199.56943,24210.1833,28125.09091,17.81,50.22,0.089
30047.78993,19475.10373,14397.08207,17.97,92.4,0.075
34209.55752,21757.17256,12337.8141,26.94,50.65,0.261
48899.26748,32947.41288,34951.22257,25.72,59.83,4.904
35165.98007,22522.78481,26805.69038,28.4,63.33,4.908
24613.77049,14990.71207,14796.43725,15.84,71.2,0.081
28331.55894,23226.75667,9726.770708,17.3,61.45,0.083
47258.76106,28257.38046,21622.06333,22.37,54.65,0.269
32135.71582,17494.09369,18664.72727,16.69,82.9,0.075
23869.23588,15501.26582,18075.31381,23.99,85.5,4.917
23014.81967,18278.63777,12522.75304,19.33,53.69,0.082
40900.46512,26905.06329,34819.0795,24.06,85.9,4.914
24336.78689,14816.09907,14236.76113,21.13,42.2,0.079
38342.59136,27220.25316,30143.59833,39.41,13.34,0.071
30994.28571,22598.73418,25082.51046,21.54,61.46,4.908
24852.98361,14983.28173,14948.01619,15.32,69.31,0.073
29959.44026,17761.71079,15604.36364,14.2,91.4,0.07
25710.76923,22775.20661,13220.24096,17.88,82.8,0.072
38862.35741,33105.86069,15448.7395,15.95,72.8,0.073
23922.38298,11820.73171,14916.77419,15.05,78.2,4.91
30606.10169,19148.93617,18501.46734,13.93,71.4,0.073
24629.40397,14317.67152,12683.81538,17.14,67.0,0.081
33224.17021,19737.80488,16275.48387,19.06,63.04,4.92
43200.0,25891.46341,24543.87097,22.02,49.45,4.915
32448.84026,21887.55187,10230.27356,18.9,86.4,4.921
28276.93654,19254.77178,8549.544073,16.97,89.2,4.952
37022.19269,22716.4557,31077.48954,28.0,70.2,4.917
30772.51641,25341.90871,12342.85714,20.84,81.7,0.08
32997.54575,20437.88187,16482.90909,18.31,54.89,0.083
22789.83051,11989.05775,14454.99497,14.6,57.18,0.081
22188.25532,12515.85366,13836.77419,14.36,88.2,4.91
30114.01993,19724.05063,23570.20921,23.12,89.4,4.913
39033.19149,20202.43902,22372.25806,14.38,79.4,0.084
29648.37209,30451.89873,26462.25941,26.61,72.5,4.922
24406.77966,14819.45289,14947.05528,12.96,56.94,0.081
34287.19053,20379.22607,18728.72727,16.25,85.0,0.072
38776.01751,22343.15353,12430.39514,23.04,85.3,0.076
34408.75274,21103.3195,12424.55927,20.68,55.49,4.917
22783.26996,18609.38938,9173.589436,9.09,91.7,0.08
43673.92405,27381.15502,25636.62651,10.95,70.5,0.077
41727.44887,22534.82688,26955.63636,16.27,84.0,0.066
26079.29204,15290.64449,13573.36057,20.88,73.9,4.914
31504.58472,21106.32911,26221.25523,27.3,56.02,4.909
28696.27119,22672.34043,15769.08543,16.16,58.19,0.079
39511.89873,24671.12462,23919.03614,11.24,61.5,0.087
45545.96026,25622.86902,27659.81538,23.74,58.37,0.081
22572.1519,13386.01824,14284.33735,8.29,80.6,0.081
39141.26582,24900.91185,25607.71084,11.49,73.1,0.077
43509.87342,26604.25532,25596.14458,14.42,68.86,0.084
35380.25316,22103.34347,16557.10843,18.11,42.47,0.089
36765.56962,22862.00608,18529.15663,14.24,48.45,0.081
35509.38053,24967.98337,11314.07559,24.24,58.43,4.92
29425.11628,19549.36709,23148.45188,23.87,85.9,4.918
42829.36709,26509.42249,25613.49398,12.45,64.84,0.086
33468.76211,20958.45214,18123.63636,17.64,77.4,0.074
23796.61017,14498.48024,13349.30653,11.48,78.5,0.081
28519.32203,18857.14286,17870.47236,13.95,71.7,0.076
21347.52852,17081.31329,8816.326531,11.96,63.15,0.085
39682.02532,24926.44377,24156.14458,15.09,77.2,0.072
44378.46827,28415.3527,19299.20973,18.38,91.3,0.093
34591.89369,23916.4557,23540.08368,27.3,45.08,4.909
31598.0744,20599.17012,14146.13982,20.13,78.8,4.918
33016.27119,20502.12766,15346.49246,15.52,60.45,0.084
40944.42478,23366.32017,19027.41573,21.33,76.3,4.914
32042.58555,26595.88831,13535.65426,14.11,79.4,0.082
31683.10011,16500.611,18635.63636,21.77,54.89,0.089
36993.9823,22872.34927,13685.14811,23.94,76.6,4.916
31953.83607,22012.3839,15939.10931,20.17,74.5,0.068
24425.85551,19489.41393,10602.64106,9.37,86.4,0.084
35638.83746,20632.17923,18507.63636,15.28,90.3,0.072
28739.1635,22792.26757,9507.803121,16.84,62.55,0.084
36398.47909,30215.4035,14780.31212,16.07,73.1,0.076
41106.3263,28993.8754,27620.31348,33.11,40.68,4.906
38903.60656,24115.17028,22241.29555,19.99,75.3,4.919
30596.06127,18993.361,13486.68693,18.33,84.2,0.172
42327.36959,28564.30834,27343.44828,28.97,41.41,4.907
29490.43285,19478.77508,20746.83386,21.93,65.56,4.912
49468.23529,32236.53643,35204.01254,24.04,62.12,4.902
43626.90265,24979.20998,19121.5526,21.54,79.8,4.922
44943.79747,27330.09119,26469.39759,12.13,71.4,0.084
27570.26549,18733.47193,9966.741573,19.81,85.0,4.914
35771.96013,22025.31646,28914.47699,28.45,70.9,4.917
38824.61538,32455.78512,20327.71084,19.61,66.48,0.072
33818.73418,14961.70213,16828.91566,13.89,55.69,0.086
38424.3346,31032.83216,16180.55222,13.08,78.1,0.084
35980.88496,22015.38462,14144.06537,19.27,77.7,0.284
27887.84053,21953.16456,27516.65272,25.01,84.0,4.918
24714.4918,14660.06192,15023.80567,15.31,69.15,0.073
31462.81967,18497.83282,18067.04453,19.59,79.1,0.082
39824.10596,30109.77131,26637.78462,23.06,68.72,0.067
25470.37975,15446.80851,14989.87952,3.582,79.2,0.087
32986.32911,20564.13374,15429.39759,16.48,73.2,0.071
31916.96203,17675.37994,16788.43373,16.87,48.45,4.918
27814.16577,14729.9389,17349.81818,15.86,81.7,0.07
33570.59081,21656.0166,10988.93617,22.11,52.69,0.09
26202.1098,14301.01833,17629.09091,16.41,83.2,0.076
19514.7541,11439.00929,10319.02834,16.43,63.4,0.077
31190.9434,22698.62724,23027.96238,24.3,84.3,4.909
21241.51899,13823.70821,13948.91566,8.03,88.8,0.085
29992.82392,20229.11392,21997.6569,22.97,56.19,4.906
22466.44068,13568.38906,13777.68844,13.26,58.04,0.082
